noteId,tweetId,note_count
1853035272105288133,1853025199131677053,1154
1829725751219761648,1829572933817155697,1153
1842290886748598538,1842284913279586447,1153
1865899555566268781,1865881040075542986,1153
1670984536975622146,1670808151883661312,1152
1720644946963603732,1720574880557539763,1152
1732221244739903654,1732091542397984981,1152
1757759201055588862,1757270658818486631,1152
1790585576057651530,1790357775572459801,1152
1805384736367341619,1804980247160398164,1152
1840947896008523847,1840589803789934809,1152
1857404734329553373,1857152633855001032,1152
1708722796358963422,1708632465282150796,1151
1828245779154378837,1828065792933687724,1151
1877819106256187785,1877814829592768910,1151
1753797946326626494,1753347775574757724,1150
1794933234461012142,1794838318020219195,1150
1819238609507279320,1819007216214573268,1150
1839144634489933850,1839135960027599177,1150
1864180389385773532,1864123999896121447,1150
1813071487378813279,1813038566370648226,1149
1818991654789058563,1818959981527417058,1149
1821970210695360757,1821961409413947616,1149
1855163417113382962,1855119856649355729,1149
1695015559866257604,1695013405063541173,1148
1696291442254061854,1696264516147835338,1148
1724837251782205764,1724833146674298940,1148
1781340226759032930,1781111489924858164,1148
1793386582571205047,1793262834597728390,1148
1706185823320723893,1705131054217265231,1147
1781269303716692349,1781086997014040759,1147
1809335464245264706,1809231806215884830,1147
1838009001411301477,1837577428576682103,1147
1838385709587284131,1838335534076133539,1147
1879177147136274517,1878919224929734766,1147
1767997071846470004,1767927779364860256,1146
1771864303223927184,1771487188338807096,1146
1838403315941675489,1838078396859089105,1146
1853861761843442070,1853689135321800986,1146
1854387029318025519,1854015641218355621,1146
1870173659282997747,1870167084702773393,1146
1649988761584046080,1649324609622163456,1145
1682554878412091392,1681865250642046982,1145
1692398806581846047,1692249341526757384,1145
1769824451967775195,1769762027663147110,1145
1819473541919920381,1819053076365341133,1145
1854160555122073610,1854011486936375644,1145
1722916948147900531,1722866520257417591,1144
1799006682170720589,1798995274683310386,1144
1814874931311878617,1814752157838499923,1144
1830241982905757765,1830083563795935430,1144
1871039255113539811,1870742589336666585,1144
1685362250880585728,1682331587529134080,1143
1829729280785518607,1829482141316509866,1143
1615474487130230785,1615264205128466432,1142
1719144581089091946,1719134616307761361,1142
1767488904834236574,1767404090949030342,1142
1854584024326717725,1854440382433779803,1142
1632315427261915136,1631614954385338369,1141
1710637043108253942,1710598095401353397,1141
1747869041853911319,1747056051394843078,1141
1803987058932781120,1803945982918324464,1141
1826860800138477580,1826819568293064954,1141
1829984857419547021,1829950849482694938,1141
1694306147182792970,1694242647152710072,1140
1695468034855449042,1695443836502212617,1140
1808164646056349993,1808126923819614492,1140
1846168508205617405,1845993766441644386,1140
1853059654986653763,1852889624617865591,1140
1653556827940962307,1653540193457119239,1139
1791818270988972218,1791775920854057064,1139
1823658874596950365,1823648677883249048,1139
1759577613444513801,1759573110938898730,1138
1815786083554127953,1815690167241544030,1138
1666615935245996033,1666210861655154688,1137
1747404384550490585,1747089953358573709,1137
1823748111174656188,1823742501884453312,1137
1731082685119156373,1730812605344911623,1136
1816476943144865813,1816451871092965476,1136
1681365812991361025,1681336612758732800,1135
1700260384681152619,1700162126021636142,1135
1716143446522523734,1716099814264328390,1135
1738390026956730711,1738293082171346961,1135
1743857131563131100,1743781204187591054,1135
1792153636744708214,1791801321680748858,1135
1799211424662552987,1798745528039350279,1135
1816084603830165527,1816051244060008654,1135
1796931205704671711,1796874600673956094,1134
1819007257767563483,1817962512245211555,1134
1665350440563638272,1665335096268709888,1133
1698856596657619351,1698702975340822832,1133
1727393021954527253,1727377846652346389,1133
1809230045208338850,1809181936902099322,1133
1840643792484921476,1840621953008169128,1133
1594540350894374917,1594532715126202368,1132
1794749061624369425,1794735723083595905,1132
1839109096395686263,1838825640700567559,1132
1873860156964098234,1873826024246702439,1132
1731392081577320691,1731332988850307472,1131
1830352580100440501,1830275696826143076,1131
1777719628979925357,1777390873518489613,1130
1798555403766403483,1798338970650349678,1130
1817021171428216834,1816938415822159951,1130
1819046280015847793,1818979704319156500,1130
1821785433115914389,1821741397978079626,1130
1646375385624395776,1646307557391081477,1129
1684458800135438336,1676548459397087232,1129
1830231169658450291,1829915590468731167,1129
1851437751599612112,1851436643498037614,1129
1861955061150060908,1861841778577379389,1129
1825288892271972451,1825138139502878806,1128
1855762309102412019,1855622481450512668,1128
1632456064951042050,1632410644161994754,1127
1684976135694942208,1684909385376575488,1127
1791878278770200691,1791223745501122689,1126
1821681884218188191,1821502879590494358,1126
1846019413318762758,1845830987034640678,1126
1852381390567833834,1852364903857688862,1126
1855297187984368007,1854878467289972884,1126
1656754841937387521,1656750211484581894,1125
1728079745659621832,1728042670348460478,1125
1748534763705774585,1748367371533009135,1125
1779401991074320865,1779302516858945893,1125
1828682189506215975,1828618671675363682,1125
1842066415878300080,1842039774359462324,1125
1624115948155174939,1624086016297512967,1124
1756510609544253933,1756324531655073817,1124
1843635236044976418,1843583295373893934,1124
1870489965592969714,1870435571895833074,1124
1716823536336261520,1716610422613438689,1123
1741134669100306920,1741133362117681512,1123
1815853794791477489,1815832898089423260,1123
1818704160134500483,1818666012952477989,1123
1834163818601058431,1833902617258270912,1123
1854125938558038189,1854016765774483667,1123
1854300990054584667,1854279370862444828,1123
1856693974242857247,1856439802557804973,1123
1857265001020747800,1857067114848276582,1123
1745310447346069718,1745294979403014244,1122
1749521073409024260,1749491287160459605,1122
1836276634254561410,1836162770066378922,1122
1854542971854790707,1854390288384442676,1122
1863400337308270954,1808177388351562016,1122
1879387928301871400,1879334541791477931,1122
1737770984470646915,1737308538953945188,1121
1820990443875602572,1820838625245880634,1121
1821682475900531189,1821598017289326916,1121
1837620416715935897,1837574551565488140,1121
1681828337319309312,1681656310230818817,1120
1691569294625112266,1690353139004674048,1120
1715845022086766968,1715751560167223683,1120
1791312811655831723,1791290593760657916,1120
1815174454797811821,1815170761361125478,1120
1856807174502228159,1856783252071354727,1120
1774676012787229149,1774442033781805299,1119
1812563719408194003,1812491872817836193,1119
1816240935946310089,1816188535185236315,1119
1855750885575405696,1855476295272153326,1119
1683550450459484160,1683114719668740097,1118
1685490191316979712,1684859823060664320,1118
1710821689636934115,1710752170096701778,1118
1718322826569032005,1718240244129059167,1118
1743443187476124088,1743425668514271662,1118
1754646296391037001,1754623037738045874,1118
1771671249384554574,1771262443110514843,1118
1816789555342643494,1816506986701168927,1118
1831886140376236170,1831861963187519518,1118
1818401810954309983,1818349351636484215,1117
1827328192589525352,1827259327490805776,1117
1832768431122522561,1832196820983812316,1117
1682326812507119618,1681987546895777794,1116
1682418855254061058,1682147582506672128,1116
1817578264111596029,1817409270939349269,1116
1845810634757439968,1845426155308056745,1116
1853113797839339852,1852803409444733303,1116
1857681557974126853,1857469279710622177,1116
1664452730138632194,1664435953459396608,1115
1742123672436138097,1742065868769533999,1115
1872324500316107252,1871980539416293762,1115
1686893632391917568,1686243991367421952,1114
1733703659320754654,1733487308622422475,1114
1802255907730166207,1802159821594230954,1114
1832381953368297686,1831751372003557703,1114
1853073077589921822,1852932630024483157,1114
1863723807833280926,1863624648925294624,1114
1749843215195439290,1749832523406799269,1113
1779595326824784253,1779544596172689822,1113
1790306468861714434,1789927866865787228,1113
1822246900545810614,1822238167216345245,1113
1838908000150409297,1838857305447616638,1113
1727666296806928644,1727633891895447703,1112
1765501409334555030,1765484416275472570,1112
1813738758442807329,1813586210406952976,1112
1848103181739536589,1848073937948643333,1112
1880035649958637826,1879950648483152142,1112
1818972702511641008,1818959981527417058,1111
1603301863784431618,1603183073113563137,1110
1758712020692820309,1758324254888579346,1110
1767038658496885001,1767002321051955202,1110
1847575568864145917,1847297341193121865,1110
1848116366160855507,1848085646075724083,1110
1855296985885986937,1854710904077656329,1110
1745229361761190181,1745186120109846710,1109
1745473966737616907,1745305815420928283,1109
1793277591639687267,1792724839909974472,1109
1822231994865942946,1822220051073716354,1109
1836411050130047340,1836222842368557559,1109
1837524772055294015,1837171459019489401,1109
1851028002450391332,1850897847136534559,1109
1877527594670895526,1877488221937897818,1109
1763277221198787008,1763095573891027150,1108
1807523403253039331,1807189839319568707,1108
1830215015875420393,1830104647920496894,1108
1851023270763811230,1850994864961343744,1108
1851578432980926741,1851301367715152145,1108
1687233597323759617,1687169082045452288,1107
1693624770326061224,1692260704068292938,1107
1707074789339500991,1696046718893384022,1106
1712515053700743516,1712461886195921182,1106
1821397799067435233,1821327378041217260,1106
1827164740759777390,1826011379930902726,1106
1863318974123114702,1863058674559689103,1106
1727654172189655161,1727429823717671359,1105
1740379991034986586,1739982273276244117,1105
1693468663230484577,1693216252473548876,1104
1721249843614486929,1721246999649939757,1104
1785227976222842927,1785204543472710131,1104
1792674369115689168,1792668811247890894,1104
1817370049117847768,1817357502725407024,1104
1818167188773347443,1818132462285066646,1104
1840228794470469780,1840173434367598664,1104
1854668443791868397,1854616438717497386,1104
1679539170086117390,1679475461087272962,1103
1740835769080574246,1740749099098337493,1103
1807901227340161368,1807881950356516929,1103
1822557270225362971,1822540686471692589,1103
1825010485936422966,1822383844819116150,1103
1838531178011230570,1838350186097041668,1103
1847505295037063465,1847261358221353316,1103
1854105983829659845,1854077924686573734,1103
1840130700944752996,1840100910350942533,1102
1859957658335445487,1859903489616601507,1102
1694093120428732601,1694071121543397807,1101
1744198356879163810,1743923809714102574,1101
1788608419903013088,1788575316761362889,1101
1855620365717844122,1855265768646045816,1101
1820862718066196654,1820788959095529653,1100
1822469271626076594,1822352993422901402,1100
1828113660516159866,1828103958977769706,1100
1748556271962489065,1748367371533009135,1099
1763792497061626185,1763563153944912131,1099
1849736351798706407,1849641137461395922,1099
1850811240420884964,1850647569585594447,1099
1856043188500476000,1855959942131495125,1099
1655299368419827712,1655091460642074628,1098
1683343385451724802,1683018190367100928,1098
1694301334780903831,1694242647152710072,1098
1843386122283720717,1843374379373306121,1098
1677646697697251328,1677501791800524800,1097
1698849361885610358,1698815098884620436,1097
1748508206920556834,1748367371533009135,1097
1814688868001849733,1814452460632920184,1097
1826134331825226235,1826015426658415033,1097
1686329129912983553,1686306869084823552,1096
1713992556193694052,1713929916553548174,1096
1743911240278356229,1743573994836754535,1096
1819177615455899828,1818979704319156500,1096
1823860290171363567,1823837564819923289,1096
1786564708331409896,1786509165340357115,1095
1792343448697102767,1792323638223352170,1095
1823208312017404342,1823194536983556377,1095
1845279162308927709,1844241653667856625,1095
1706119460434964682,1706088368587616681,1094
1748373628797014200,1748208284207567344,1094
1818985896911229160,1818959981527417058,1094
1821755320802369684,1821741397978079626,1094
1877730739145384284,1877574405217235200,1094
1693980956724732073,1693974502403666354,1093
1720053733407809635,1719935997600006251,1093
1813263728919388587,1813243354513105038,1093
1819057129845924208,1819038518594994666,1093
1826135422864376233,1826015426658415033,1093
1835716329375924654,1835624167187636717,1093
1849606596885651623,1849465929119285521,1093
1870492390613795315,1870214617156465114,1093
1877944462904885442,1877930583000805634,1093
1748944235720798608,1748864142281457953,1092
1766032018377470139,1766005409071223166,1092
1767954765265150052,1767912990366388735,1092
1856836301380604178,1856758914726936911,1092
1871303370947874901,1871262111151882702,1092
1636503992497782784,1636180518302625792,1091
1694449699624026562,1694120275930234895,1091
1773388371320025446,1773380997628792967,1091
1808519436980412508,1808096911544705295,1091
1848147910778929443,1848144223192629636,1091
1868069540162330786,1867977855977545929,1091
1681467195635953664,1681277913629609985,1090
1687515296763129856,1687412806466121729,1090
1725804796643315950,1724977665101209752,1090
1757259278681846158,1757257329945497672,1090
1773263184142426335,1773226936820510857,1090
1812603009534427157,1812284925493870973,1090
1851662581745745967,1851659567345565963,1090
1876566324723449981,1876228237279527328,1090
1657799904490561541,1657724970175430657,1089
1689494827686342715,1689094221469564928,1089
1855675411898024294,1855650251077722130,1089
1823915163768250615,1823700041674187197,1088
1864356287380648312,1864298778779390095,1088
1648760750721081344,1648730617318604815,1087
1733123102693843196,1733026025150222482,1087
1769282688857276429,1769155480654401944,1087
1806098841319469239,1805692157518393710,1087
1810810427833823572,1810526994255511878,1087
1837539620332229102,1837495792652664833,1087
1869772520976519648,1869769685975392603,1087
1875979847656468641,1875931298143084755,1087
1765509617360978316,1764640486298370511,1086
1611522683929329664,1611485863900336160,1085
1689216939447431383,1688993654654828545,1085
1701210770040627697,1701090128104464811,1085
1742198674665456102,1672416580339105793,1085
1734837040938905677,1734516966587797711,1084
1814188897582416362,1814035616826638511,1084
1645606102518702080,1645555480704475138,1083
1743295934363214266,1743279608248836530,1083
1746161886490460562,1745819983295254661,1083
1755580122265199021,1755573370635059510,1083
1834184799709520171,1833745123299238060,1083
1836990718570623068,1836964812049269044,1083
1864773501388771772,1864751039699915031,1083
1675062242235269121,1674697938730352641,1082
1732927442673607038,1719701312990830934,1082
1781332183967207646,1781320775552684451,1082
1811708687209181217,1811699711591489637,1082
1852391812494983473,1852299148243980335,1082
1853629007092195606,1822021699878989999,1082
1862375034511098266,1858217383862612181,1082
1680609747546898434,1680608227891769347,1081
1789415053495513499,1788572096806711425,1081
1833230874063609905,1830969003248132527,1081
1848626641641087175,1848619558321459328,1081
1852617063304749097,1852464404056637553,1081
1824094724132646916,1824077145943027781,1080
1838743006230245666,1838627143150190765,1080
1851302747230138464,1851266908944810037,1080
1854982207057637804,1854879419640283282,1080
1866581166033076627,1866552073531150636,1080
1829279358013300934,1829197573124444182,1079
1833761107422683474,1833698559826219163,1079
1877158174693929205,1876835097745211714,1079
1728546000388689984,1728098029780037944,1078
1857595303710376411,1857428672946315376,1078
1873463716710425047,1873417011294093499,1078
1712875281491357885,1712854507883774053,1077
1727034787293274506,1726850958427091054,1077
1765065107099324835,1764784098822750420,1077
1815215592539935214,1815193874366640591,1077
1857740273352073663,1857418014133490044,1077
1682767377581371392,1682315981211979776,1076
1805268266023276930,1804980247160398164,1076
1812883311921922079,1812624728021991706,1076
1846664067693289971,1846605254864888180,1076
1877226949975638145,1877207591496958096,1076
1679388337512271872,1675388313493213185,1075
1738612288863469915,1738609900748427314,1075
1743663315371413517,1743638083076084019,1075
1791558470933635516,1732457807255847165,1075
1829206777591935078,1829197573124444182,1075
1834989744117178755,1834917511281971682,1075
1839066491368648757,1839046682325168511,1075
1674031509953470465,1673974812761358336,1074
1754092510392021057,1753887110942126522,1074
1816121183814705610,1816078350659494130,1074
1695056868031201354,1694980889690698025,1073
1762085469133943184,1762055461329904038,1073
1787335359740711389,1787188455119761772,1073
1863388840683049021,1801264223080558601,1073
1695371076715311594,1694979875034058876,1072
1797021828000424175,1796665674535711051,1072
1799535099433619957,1799503174933372999,1072
1842962890900328788,1842830656939741641,1072
1853251527240040566,1853192843759944015,1072
1872363081050800549,1871966308495183938,1072
1684955453963321344,1684909385376575488,1071
1759907750992306643,1759857998153859356,1071
1785671128133804113,1785594453786276217,1071
1810775801408934256,1810692857415573668,1071
1827557609421074887,1827541569932816697,1071
1682218671920300032,1682100940462063616,1070
1685970716901216256,1685849131871617024,1070
1761527161863717152,1761184037102657721,1070
1793342844347826289,1793310557065330784,1070
1830005795427106941,1829975009453834479,1070
1863103798417424586,1863009545858998512,1070
1877997587963539823,1877966753147551944,1070
1794610290467750334,1794543007129387208,1069
1802525372837249093,1802261037913129034,1069
1806510927350534530,1806501048724430943,1069
1812852181844082715,1812840802902495628,1069
1819313850367537534,1818914668150460857,1069
1839001213377065056,1838981010136174717,1069
1877469307195564357,1877435581250122002,1069
1696633774291788089,1696591085689069969,1068
1721920073542074420,1721916604282266111,1067
1856795815378928114,1856783252071354727,1067
1875360400797253954,1875032416492130313,1067
1662187835787493384,1662121945477816320,1066
1686709480518459392,1686548321991868421,1066
1740271530507129291,1740059695422066754,1066
1840422571704991761,1840409051357696324,1066
1841174145133855157,1841167889191112704,1066
1698945357324202257,1698817172766920834,1065
1742341580063961141,1742175239805808758,1065
1793522395409523022,1793488978965856436,1065
1811904187112010202,1811723602288374086,1065
1720085420153971102,1719994705348333801,1064
1816479896694108504,1816451871092965476,1064
1877362632937599102,1877054074002006444,1064
1755070213156982898,1754939251257475555,1063
1809886307910627425,1809433681326428269,1063
1826021819415224479,1826015426658415033,1063
1829266885377945905,1829197573124444182,1063
1853309905190678896,1853162759040721235,1063
1855122577083318418,1854744593801359493,1062
1617204258276794373,1617182903187775490,1061
1682072531686113285,1682052763193049088,1061
1694023485520064847,1694012835842375809,1061
1726707817183076445,1726629961879126450,1061
1805990734912168447,1805631742050812284,1061
1848876775692243174,1848811937284399470,1061
1855801996131041640,1855650251077722130,1061
1878129970192519668,1878097602643734826,1061
1797699546773885394,1797611699824124006,1060
1817790231464099860,1817765530255659127,1060
1839690976106877429,1839681549035593940,1060
1845079705093017631,1844992386847412347,1060
1617008685972344832,1616908912103497729,1059
1776426205035819122,1776397053045977572,1059
1821762106263536120,1821559747717529834,1059
1690399642414944621,1690371182208364544,1058
1814596279743180879,1814543024526864779,1058
1838612640727249056,1838277395142602911,1058
1653835039363284993,1653820833280696336,1057
1664531192048123905,1664346495242346527,1057
1682595884599758848,1682484814719647745,1057
1697212507730194833,1696763376297472137,1057
1744546706308395393,1744498282141786473,1057
1815440891412193332,1551984522685829120,1057
1817717602543890435,1817623947258835127,1057
1841309772248920490,1841292941320679806,1057
1844086695114965087,1843674003749356015,1057
1874676630985089047,1874664089894695221,1057
1715428645408211032,1715417126113362219,1056
1737108870915666008,1737015437966086404,1056
1797894536942989568,1797588425610351103,1056
1830587806504350143,1830358106750206221,1056
1854174827122397612,1853985554981081131,1056
1855156159553974472,1854939353929105818,1056
1861176416630386841,1861169931355603337,1056
1725642842822066665,1725631445941563671,1055
1764912712880959858,1764663886244950180,1055
1772874334731968621,1772715802766008692,1055
1824082189257973789,1824077145943027781,1055
1864513158494474578,1864152725996621912,1055
1744546658569036102,1744293665424773539,1054
1820753966046851260,1820702631905665232,1054
1823128252678021560,1822907555984928950,1054
1868911890929267073,1868794734530953444,1054
1654890921266397184,1654581304317612032,1053
1688578518722978087,1688438705537650689,1053
1742155236901568607,1742100989543584046,1053
1762002286677565875,1761881852833419771,1053
1820925825148920087,1820915919419310097,1053
1832614838159470626,1806122568338096285,1053
1843100075872125328,1842939559036018920,1053
1684387950568820736,1684267014624538625,1052
1766589250869309912,1766106869318172787,1052
1805199080051834896,1805021637286539609,1052
1842914371099296175,1842830656939741641,1052
1723233056088043686,1722527493780021654,1051
1731973497772011751,1731896348646027465,1051
1765667071965216803,1765484416275472570,1051
1767974301313958209,1767927779364860256,1051
1806514177168626108,1806501048724430943,1051
1823187284935561487,1823144316014911820,1051
1825530209770332421,1825356579212063019,1051
1828276339054694413,1828266070903529706,1051
1833904548433272987,1833676768571466025,1051
1842416485001494977,1842039774359462324,1051
1849459048581660814,1849275147967983640,1051
1674068349855096833,1674066407108014080,1050
1746883318316966329,1746844360468025659,1050
1759997688966414578,1759978005638586630,1050
1822168616076214769,1821653093961936996,1050
1870534198299349069,1870167084702773393,1050
1713793087464407094,1713074806722015495,1049
1720221474957480431,1720091627619078256,1049
1827646912088150139,1827629411140804953,1049
1695069397113504007,1693533096094925102,1048
1695132729048752390,1695121283011264984,1048
1760879759406370920,1760812355204592101,1048
1841351109291692134,1841295548109955091,1048
1712291964702618066,1712084704839848418,1047
1758342807880683849,1758249657019339148,1047
1776315679613784408,1776282144416972941,1047
1803392465413513520,1803339183118835944,1047
1811785417722634310,1811723602288374086,1047
1828430901308445037,1828190048593834266,1047
1830572398845821230,1830552210502996456,1047
1836974081490505999,1836964812049269044,1047
1872189579463102486,1872080985451598039,1047
1879350835525607581,1879000485077922017,1047
1642279480541728768,1641921942671306752,1046
1664125054211194882,1664037410596896768,1046
1875952725659103737,1875931298143084755,1046
1714325237007872396,1714266171199868986,1045
1745586592667033643,1745070587394035980,1045
1752427779646280187,1752096118165365186,1045
1777046156125540590,1776950643141361869,1045
1842693107349078346,1842385161536544849,1045
1690018329505693793,1689584664242249729,1044
1691521822246989946,1691412832590385152,1044
1715511254607929479,1714799965191430430,1044
1774120007707803909,1774104458189807751,1044
1796613660690833757,1796537213410574787,1044
1712003498928431265,1711857564227412069,1043
1727426255325118741,1727409278636478519,1043
1813953611795190172,1813586210406952976,1043
1821224666155118698,1821198032391827863,1043
1835403988797465016,1834901535488459236,1043
1740765902298370533,1740633136898375707,1042
1765517647314100483,1765209245073526941,1042
1799084648053842388,1799030407792619609,1042
1842941210828193930,1842939559036018920,1042
1872783986335928461,1872774494101880982,1042
1638614392848752647,1638606910717829135,1041
1699269753410576822,1695979064761425971,1041
1719237550165123343,1718776653302702208,1041
1734032391927189948,1733966347816624223,1041
1762205998058537255,1762010733821170056,1041
1817268879250297215,1817064956560318715,1041
1827430710250237953,1827104534272921897,1041
1819177856674468269,1819127305693761595,1040
1820925772749574532,1820874353598152869,1040
1837956548766978131,1837675045621322173,1040
1661809363596574742,1661749726931472390,1039
1711585775723086208,1711431260403368081,1039
1766143828501856415,1766048434778439879,1039
1767888795104329798,1767660660102513149,1039
1791967494690791770,1791925229268148378,1039
1880021365224267932,1879980117323313334,1039
1656023939250888783,1656013997647462401,1038
1864534998419673153,1864463447347360043,1038
1686926984100892672,1686891068774907906,1037
1729614071777882205,1729563282577449254,1037
1738611277289713829,1738609900748427314,1037
1813063081498452265,1813002458685112398,1037
1819063855248802073,1818986846870777878,1037
1819098092077306038,1819038518594994666,1037
1851459427477701053,1851423225596510679,1037
1864784613396152791,1864525241239617938,1037
1605314993351704576,1605247273746808837,1036
1816893268292198500,1816589718987104761,1036
1835796240539206011,1835343075670937809,1036
1837246834248417560,1836834291516600610,1036
1867239572801003697,1866986427159830708,1036
1879704794908311694,1879012465364910430,1036
1690603980315877784,1690536031018242048,1035
1713350504154017844,1713074806722015495,1035
1743206056644538388,1743188268165005349,1035
1753925783578411062,1753913802138026376,1035
1766698859890376923,1766551669264003137,1035
1842876167499526157,1842746561253814425,1035
1675668005219442688,1675578381721649152,1034
1741349960401240512,1740438505929499103,1034
1742159172416987450,1742100989543584046,1034
1787356453893705800,1787331667616829929,1034
1817194882802266213,1817184820151070917,1034
1824959675265130522,1824835194785812670,1034
1829652605045268757,1829644452845273144,1034
1840337604744462598,1840270543678808398,1034
1695616713742487824,1695611701981315306,1033
1763552089140060438,1763007110655172913,1033
1848311578728312936,1848215009689768308,1033
1860704094295347394,1860621218770034911,1033
1598548648966516736,1598466496547942400,1032
1700609359800345047,1700453682536751330,1032
1709063267014901913,1708314727422513629,1032
1770696722173382739,1770686791810523149,1032
1806633942394781743,1806571244168655325,1032
1849146135002165534,1841580917569036506,1032
1678986602906025986,1678929361162977280,1031
1760061730254635322,1759978005638586630,1031
1823523583269986391,1823268250903326852,1031
1847017491333337405,1847000759482610047,1031
1606068218501615616,1606043329493225472,1030
1652822475246383104,1652701590640381952,1030
1766325214814556440,1766314798088614251,1030
1772554809905754218,1772034832400372138,1030
1790852784293568954,1790776652252754206,1030
1812621184066077154,1812602944975782245,1030
1841891992487243967,1841558483919155386,1030
1602318297705259008,1602278477234728960,1029
1644114282987044868,1643840936097587200,1029
1711057322280140941,1711031925723341307,1029
1762636286739824916,1762478141870653846,1029
1823027145880322356,1823024691189104837,1029
1849293168740602031,1849226967880523910,1029
1764291467856801855,1764212326729932903,1028
1802095090841858185,1801997105122222513,1028
1806178607531782200,1805759462583439742,1028
1846076470180954120,1837200093189132526,1028
1850927474617541029,1817184820151070917,1028
1686973198959845377,1686953063238823936,1027
1691239693487067209,1691205553614098432,1027
1724160134492967291,1724102322786324755,1027
1726701255433560305,1726415078566531104,1026
1742939681501618350,1742373480023101827,1026
1769456370162532509,1769454648946049261,1026
1808397217906282518,1808334813172228487,1026
1808486072608809164,1807908631897334225,1026
1829121807821029639,1828842655918571541,1026
1717964961144553924,1717929334843830455,1025
1720706802902585849,1720704858511364507,1025
1847784221672185884,1847709972441817439,1025
1849871116334198858,1849490091854516446,1025
1870523295604601200,1870435571895833074,1025
1878503113830625617,1878486757798220081,1025
1629730684364558336,1628184171565940737,1024
1646193707782160384,1646149996478181376,1024
1728037159272124704,1728004068507787294,1024
1753069223390466162,1694190420635635979,1024
1815195573856698673,1815193874366640591,1024
1829177243765248225,1829091428888092841,1024
1831918986356744353,1831861963187519518,1024
1853955488594927862,1853839273796976658,1024
1616688174238994434,1616142924487458830,1023
1739256680502972475,1739208847087251857,1023
1854072207783215507,1854057221304320156,1023
1865383195694321891,1865319606233010668,1023
1877511701135753679,1877474363189936208,1023
1754152809346339309,1752048863240687983,1022
1819887222436606205,1819666621193224444,1022
1827257592705376429,1827034942645170484,1022
1829298227859890204,1829197573124444182,1022
1844604296328863804,1844569834530492913,1022
1856551517819470163,1856541693836734783,1022
1858842592558891467,1858273008579706881,1022
1877465869254537404,1877456750275657959,1022
1656744862362791942,1656427884163239936,1021
1804175485460713687,1803996829434155079,1021
1848879659142033874,1848865562119835959,1021
1858040823146832077,1857470081745432750,1021
1863962876224151603,1863795362601095304,1021
1878010618709512376,1877651368892055799,1021
1654229640754372613,1653402234095390723,1020
1677915491275530247,1677861488684584960,1020
1687345003465445377,1686757961228595200,1020
1755189421744287960,1754939251257475555,1020
1815005764529869231,1814930962393731457,1020
1821006322638139461,1820838625245880634,1020
1823054005498781747,1823034723867713700,1020
1829060284805214515,1828823820620484626,1020
1842940538120773732,1842939559036018920,1020
1848090158890926560,1847833824039678315,1020
1684833893281624065,1684523750966849537,1019
1685628979997548545,1685236231201009664,1019
1688893118375133333,1688722867624808448,1019
1744122081380282648,1742622022973157782,1019
1769148062658601400,1769117209811362137,1019
1876354764029530170,1876334300263592103,1019
1591233318317588483,1591206480338116608,1018
1684070786628198400,1683955930269102080,1018
1687473793923780608,1673985433032855552,1018
1715458452255080663,1715417126113362219,1018
1723135198081274255,1721546821930205413,1018
1835838839207686221,1835823158957391923,1018
1838923909128950022,1838420025931432135,1018
1869995160081445315,1869927001337028792,1018
1701453245200146927,1701294493218242566,1017
1733561091265863995,1732900026051879020,1017
1769408129303765286,1769102618213638350,1017
1805958798357516797,1805739880774832428,1017
1817137973701247014,1817007890496102490,1017
1834812674561183972,1834460891556770039,1017
1853903507235000756,1853882417888829829,1017
1866571313189367827,1866552073531150636,1017
1875064473918349452,1875050089305252190,1017
1878172399511732235,1878147362880692613,1017
1661806356758929408,1661784359169585154,1016
1668167549316632576,1668083952039362561,1016
1690466609079484796,1690319619922251776,1016
1779584158353760696,1779185367511359844,1016
1842656998414066095,1842653680870506735,1016
1692432234656281039,1691992024726331479,1015
1753760982382289250,1753590787130994745,1015
1810713936066441708,1810644075202413034,1015
1817538662466240615,1817249885432750197,1015
1835322943619924370,1835315698169475316,1015
1854390550557843513,1854266258214342680,1015
1864134594712461688,1864069918595183000,1015
1729423158158221756,1382716849733967873,1014
1763183635555844557,1763056755129356724,1014
1784098738190876935,1784054252295372941,1014
1815745850720583907,1815674592444187116,1014
1846563144719602114,1846560735347757058,1014
1856562032491016689,1856493286287982632,1014
1872407190641729722,1872404057283051589,1014
1617041513506082818,1616786232394264577,1012
1684904215628627968,1684766144614531072,1012
1687048435923562497,1687044700912697344,1012
1693961562254422302,1693934071599026248,1012
1751834766620676527,1751583042198778122,1012
1759576899620073835,1759573110938898730,1012
1797790453506707656,1797588425610351103,1012
1820731065268384148,1820582219028615235,1012
1852456454973759769,1852452901286773123,1012
1853203891955064883,1853179172870320489,1012
1873731094698446923,1873515780824072669,1012
1687146955124744197,1687052613638860800,1011
1742212116290105593,1742151693167693900,1011
1864050262509486402,1863526416563757125,1011
1749727212041875912,1749714843580404168,1010
1786552563028115951,1786372650287485434,1010
1816510862045139266,1816451871092965476,1010
1836342007549046930,1836214097337290964,1010
1863844462994366502,1863795362601095304,1010
1866572326864818305,1866483257371717914,1010
1642274974005166088,1642235733191671808,1009
1670265355707588608,1670246955103010816,1009
1708705809155412385,1708289846413025480,1009
1789711531619324096,1789706301578022980,1009
1815360444833378502,1815150185300759014,1009
1817279181329138093,1817251165656006712,1009
